product_id,year,country,sales
43,2022,ID,178
43,2022,PL,632
43,2022,CM,975
43,2022,ZA,957
43,2022,NZ,333
43,2022,NO,145
43,2022,JP,650
43,2022,RU,808
43,2022,HN,372
43,2022,AX,669
43,2022,RS,157
43,2022,SE,189
43,2022,KZ,921
43,2022,MX,806
43,2022,MA,943
43,2022,TH,911
43,2022,KH,238
43,2022,FR,821
43,2022,NL,744
43,2022,AF,9
43,2022,BY,3
43,2022,CU,125
43,2022,SR,80
43,2022,EC,976
43,2022,SY,769
43,2022,KW,48
43,2022,EG,40
43,2022,DE,926
43,2022,PE,342
43,2022,AR,618
43,2022,UA,400
43,2022,KR,406
43,2023,CN,451
43,2023,BR,919
43,2023,PH,410
43,2023,UZ,341
43,2023,CZ,835
43,2023,BE,575
43,2023,GR,136
43,2023,CL,894
43,2023,PT,491
43,2023,CR,775
43,2023,CO,152
43,2023,BS,895
43,2023,ID,209
43,2023,PL,311
43,2023,CM,466
43,2023,ZA,807
43,2023,NZ,654
43,2023,NO,47
43,2023,JP,40
43,2023,RU,143
43,2023,HN,218
43,2023,AX,307
43,2023,RS,911
43,2023,SE,660
43,2023,KZ,568
43,2023,MX,746
43,2023,MA,963
43,2023,TH,613
43,2023,KH,325
43,2023,FR,350
43,2023,NL,619
43,2023,AF,852
43,2023,BY,588
43,2023,CU,359
43,2023,SR,303
43,2023,EC,580
43,2023,SY,83
43,2023,KW,72
43,2023,EG,324
43,2023,DE,111
43,2023,PE,562
43,2023,AR,678
43,2023,UA,977
43,2023,KR,110
43,2024,CN,692
43,2024,BR,501
43,2024,PH,8
43,2024,UZ,343
43,2024,CZ,108
43,2024,BE,295
43,2024,GR,300
43,2024,CL,195
43,2024,PT,452
43,2024,CR,508
43,2024,CO,563
43,2024,BS,820
43,2024,ID,239
43,2024,PL,784
43,2024,CM,68
43,2024,ZA,48
43,2024,NZ,88
43,2024,NO,279
43,2024,JP,967
43,2024,RU,905
43,2024,HN,443
43,2024,AX,808
43,2024,RS,538
43,2024,SE,862
43,2024,KZ,169
43,2024,MX,190
43,2024,MA,789
43,2024,TH,751
43,2024,KH,555
43,2024,FR,671
43,2024,NL,201
43,2024,AF,620
43,2024,BY,87
43,2024,CU,721
43,2024,SR,29
43,2024,EC,664
43,2024,SY,33
43,2024,KW,58
43,2024,EG,520
43,2024,DE,756
43,2024,PE,332
43,2024,AR,270
43,2024,UA,594
43,2024,KR,77
44,2015,CN,464
44,2015,BR,965
44,2015,PH,29
44,2015,UZ,735
44,2015,CZ,20
44,2015,BE,20
44,2015,GR,949
44,2015,CL,326
44,2015,PT,428
44,2015,CR,87
44,2015,CO,472
44,2015,BS,876
44,2015,ID,911
44,2015,PL,219
44,2015,CM,707
44,2015,ZA,657
44,2015,NZ,34
44,2015,NO,150
44,2015,JP,870
44,2015,RU,983
44,2015,HN,379
44,2015,AX,505
44,2015,RS,225
44,2015,SE,177
44,2015,KZ,754
44,2015,MX,958
44,2015,MA,696
44,2015,TH,589
44,2015,KH,61
44,2015,FR,170
44,2015,NL,458
44,2015,AF,671
44,2015,BY,385
44,2015,CU,140
44,2015,SR,559
44,2015,EC,896
44,2015,SY,160
44,2015,KW,464
44,2015,EG,631
44,2015,DE,484
44,2015,PE,245
44,2015,AR,873
44,2015,UA,52
44,2015,KR,717
44,2016,CN,620
44,2016,BR,351
44,2016,PH,499
44,2016,UZ,917
44,2016,CZ,944
44,2016,BE,65
44,2016,GR,687
44,2016,CL,987
44,2016,PT,648
44,2016,CR,317
44,2016,CO,243
44,2016,BS,809
44,2016,ID,341
44,2016,PL,762
44,2016,CM,68
44,2016,ZA,661
44,2016,NZ,306
44,2016,NO,124
44,2016,JP,271
44,2016,RU,269
44,2016,HN,513
44,2016,AX,784
44,2016,RS,712
44,2016,SE,71
44,2016,KZ,144
44,2016,MX,640
44,2016,MA,479
44,2016,TH,734
44,2016,KH,857
44,2016,FR,840
44,2016,NL,183
44,2016,AF,47
44,2016,BY,101
44,2016,CU,112
44,2016,SR,735
44,2016,EC,796
44,2016,SY,654
44,2016,KW,623
44,2016,EG,448
44,2016,DE,380
44,2016,PE,136
44,2016,AR,529
44,2016,UA,639
44,2016,KR,499
44,2017,CN,709
44,2017,BR,647
44,2017,PH,612
44,2017,UZ,428
44,2017,CZ,329
44,2017,BE,933
44,2017,GR,843
44,2017,CL,35
44,2017,PT,895
44,2017,CR,827
44,2017,CO,442
44,2017,BS,956
44,2017,ID,404
44,2017,PL,823
44,2017,CM,446
44,2017,ZA,41
44,2017,NZ,719
44,2017,NO,49
44,2017,JP,347
44,2017,RU,499
44,2017,HN,919
44,2017,AX,26
44,2017,RS,280
44,2017,SE,931
44,2017,KZ,245
44,2017,MX,246
44,2017,MA,717
44,2017,TH,833
44,2017,KH,573
44,2017,FR,662
44,2017,NL,95
44,2017,AF,956
44,2017,BY,974
44,2017,CU,720
44,2017,SR,782
44,2017,EC,365
44,2017,SY,371
44,2017,KW,78
44,2017,EG,946
44,2017,DE,936
44,2017,PE,531
44,2017,AR,733
44,2017,UA,407
44,2017,KR,503
44,2018,CN,608
44,2018,BR,899
44,2018,PH,305
44,2018,UZ,857
44,2018,CZ,258
44,2018,BE,593
44,2018,GR,471
44,2018,CL,334
44,2018,PT,902
44,2018,CR,545
44,2018,CO,697
44,2018,BS,764
44,2018,ID,51
44,2018,PL,773
44,2018,CM,759
44,2018,ZA,165
44,2018,NZ,744
44,2018,NO,866
44,2018,JP,875
44,2018,RU,656
44,2018,HN,52
44,2018,AX,783
44,2018,RS,508
44,2018,SE,748
44,2018,KZ,289
44,2018,MX,772
44,2018,MA,843
44,2018,TH,312
44,2018,KH,37
44,2018,FR,829
44,2018,NL,25
44,2018,AF,263
44,2018,BY,362
44,2018,CU,972
44,2018,SR,241
44,2018,EC,246
44,2018,SY,595
44,2018,KW,486
44,2018,EG,45
44,2018,DE,352
44,2018,PE,902
44,2018,AR,215
44,2018,UA,893
44,2018,KR,234
44,2019,CN,447
44,2019,BR,914
44,2019,PH,723
44,2019,UZ,807
44,2019,CZ,310
44,2019,BE,662
44,2019,GR,542
44,2019,CL,96
44,2019,PT,514
44,2019,CR,348
44,2019,CO,433
44,2019,BS,689
44,2019,ID,433
44,2019,PL,254
44,2019,CM,61
44,2019,ZA,684
44,2019,NZ,560
44,2019,NO,884
44,2019,JP,781
44,2019,RU,979
44,2019,HN,154
44,2019,AX,222
44,2019,RS,684
44,2019,SE,260
44,2019,KZ,525
44,2019,MX,805
44,2019,MA,491
44,2019,TH,45
44,2019,KH,806
44,2019,FR,107
44,2019,NL,21
44,2019,AF,712
44,2019,BY,894
44,2019,CU,954
44,2019,SR,67
44,2019,EC,526
44,2019,SY,884
44,2019,KW,922
44,2019,EG,915
44,2019,DE,292
44,2019,PE,689
44,2019,AR,904
44,2019,UA,410
44,2019,KR,414
44,2020,CN,788
44,2020,BR,340
44,2020,PH,416
44,2020,UZ,823
44,2020,CZ,943
44,2020,BE,938
44,2020,GR,781
44,2020,CL,434
44,2020,PT,550
44,2020,CR,21
44,2020,CO,398
44,2020,BS,569
44,2020,ID,748
44,2020,PL,83
44,2020,CM,779
44,2020,ZA,8
44,2020,NZ,789
44,2020,NO,481
44,2020,JP,626
44,2020,RU,195
44,2020,HN,224
44,2020,AX,708
44,2020,RS,244
44,2020,SE,394
44,2020,KZ,348
44,2020,MX,107
44,2020,MA,287
44,2020,TH,531
44,2020,KH,14
44,2020,FR,437
44,2020,NL,244
44,2020,AF,799
44,2020,BY,351
44,2020,CU,220
44,2020,SR,283
44,2020,EC,59
44,2020,SY,143
44,2020,KW,381
44,2020,EG,555
44,2020,DE,544
44,2020,PE,641
44,2020,AR,291
44,2020,UA,816
44,2020,KR,329
44,2021,CN,340
44,2021,BR,948
44,2021,PH,297
44,2021,UZ,593
44,2021,CZ,830
44,2021,BE,716
44,2021,GR,48
44,2021,CL,738
44,2021,PT,181
44,2021,CR,724
44,2021,CO,630
44,2021,BS,6
44,2021,ID,426
44,2021,PL,750
44,2021,CM,881
44,2021,ZA,374
44,2021,NZ,639
44,2021,NO,193
44,2021,JP,686
44,2021,RU,148
44,2021,HN,769
44,2021,AX,503
44,2021,RS,130
44,2021,SE,847
44,2021,KZ,890
44,2021,MX,284
44,2021,MA,120
44,2021,TH,701
44,2021,KH,739
44,2021,FR,113
44,2021,NL,631
44,2021,AF,315
44,2021,BY,485
44,2021,CU,18
44,2021,SR,969
44,2021,EC,817
44,2021,SY,465
44,2021,KW,481
44,2021,EG,71
44,2021,DE,148
44,2021,PE,213
44,2021,AR,739
44,2021,UA,707
44,2021,KR,952
44,2022,CN,505
44,2022,BR,195
44,2022,PH,566
44,2022,UZ,905
44,2022,CZ,276
44,2022,BE,695
44,2022,GR,676
44,2022,CL,231
44,2022,PT,222
44,2022,CR,520
44,2022,CO,281
44,2022,BS,578
44,2022,ID,610
44,2022,PL,974
44,2022,CM,280
44,2022,ZA,372
44,2022,NZ,324
44,2022,NO,586
44,2022,JP,629
44,2022,RU,295
44,2022,HN,454
44,2022,AX,40
44,2022,RS,623
44,2022,SE,520
44,2022,KZ,799
44,2022,MX,153
44,2022,MA,821
44,2022,TH,919
44,2022,KH,511
44,2022,FR,380
44,2022,NL,490
44,2022,AF,535
44,2022,BY,706
44,2022,CU,578
44,2022,SR,816
44,2022,EC,230
44,2022,SY,307
44,2022,KW,13
44,2022,EG,834
44,2022,DE,562
44,2022,PE,553
44,2022,AR,868
44,2022,UA,949
44,2022,KR,645
44,2023,CN,581
44,2023,BR,868
44,2023,PH,181
44,2023,UZ,938
44,2023,CZ,238
44,2023,BE,944
44,2023,GR,776
44,2023,CL,654
44,2023,PT,825
44,2023,CR,283
44,2023,CO,608
44,2023,BS,773
44,2023,ID,764
44,2023,PL,498
44,2023,CM,914
44,2023,ZA,420
44,2023,NZ,299
44,2023,NO,120
44,2023,JP,209
44,2023,RU,741
44,2023,HN,205
44,2023,AX,66
44,2023,RS,924
44,2023,SE,232
44,2023,KZ,131
44,2023,MX,274
44,2023,MA,206
44,2023,TH,931
44,2023,KH,659
44,2023,FR,209
44,2023,NL,507
44,2023,AF,757
44,2023,BY,356
44,2023,CU,548
44,2023,SR,122
44,2023,EC,795
44,2023,SY,136
44,2023,KW,909
44,2023,EG,556
44,2023,DE,273
44,2023,PE,971
44,2023,AR,176
44,2023,UA,666
44,2023,KR,533
44,2024,CN,626
44,2024,BR,587
44,2024,PH,860
44,2024,UZ,339
44,2024,CZ,373
44,2024,BE,483
44,2024,GR,242
44,2024,CL,459
44,2024,PT,806
44,2024,CR,341
44,2024,CO,465
44,2024,BS,572
44,2024,ID,773
44,2024,PL,435
44,2024,CM,255
44,2024,ZA,189
44,2024,NZ,117
44,2024,NO,318
44,2024,JP,11
44,2024,RU,499
44,2024,HN,425
44,2024,AX,91
44,2024,RS,605
44,2024,SE,695
44,2024,KZ,175
44,2024,MX,306
44,2024,MA,561
44,2024,TH,653
44,2024,KH,777
44,2024,FR,208
44,2024,NL,43
44,2024,AF,552
44,2024,BY,747
44,2024,CU,972
44,2024,SR,708
44,2024,EC,363
44,2024,SY,893
44,2024,KW,498
44,2024,EG,294
44,2024,DE,952
44,2024,PE,761
44,2024,AR,335
44,2024,UA,2
44,2024,KR,934
45,2015,CN,727
45,2015,BR,298
45,2015,PH,107
45,2015,UZ,280
45,2015,CZ,75
45,2015,BE,379
45,2015,GR,979
45,2015,CL,148
45,2015,PT,126
45,2015,CR,651
45,2015,CO,644
45,2015,BS,339
45,2015,ID,968
45,2015,PL,919
45,2015,CM,321
45,2015,ZA,290
45,2015,NZ,627
45,2015,NO,59
45,2015,JP,866
45,2015,RU,534
45,2015,HN,591
45,2015,AX,109
45,2015,RS,947
45,2015,SE,124
45,2015,KZ,422
45,2015,MX,399
45,2015,MA,827
45,2015,TH,574
45,2015,KH,841
45,2015,FR,215
45,2015,NL,56
45,2015,AF,533
45,2015,BY,70
45,2015,CU,773
45,2015,SR,41
45,2015,EC,518
45,2015,SY,380
45,2015,KW,539
45,2015,EG,410
45,2015,DE,736
45,2015,PE,819
45,2015,AR,286
45,2015,UA,320
45,2015,KR,227
45,2016,CN,776
45,2016,BR,608
45,2016,PH,396
45,2016,UZ,303
45,2016,CZ,625
45,2016,BE,1000
45,2016,GR,753
45,2016,CL,541
45,2016,PT,986
45,2016,CR,30
45,2016,CO,658
45,2016,BS,384
45,2016,ID,215
45,2016,PL,584
45,2016,CM,742
45,2016,ZA,743
45,2016,NZ,658
45,2016,NO,620
45,2016,JP,313
45,2016,RU,863
45,2016,HN,803
45,2016,AX,400
45,2016,RS,235
45,2016,SE,127
45,2016,KZ,964
45,2016,MX,696
45,2016,MA,62
45,2016,TH,365
45,2016,KH,292
45,2016,FR,34
45,2016,NL,584
45,2016,AF,749
45,2016,BY,953
45,2016,CU,663
45,2016,SR,713
45,2016,EC,312
45,2016,SY,75
45,2016,KW,530
45,2016,EG,687
45,2016,DE,652
45,2016,PE,628
45,2016,AR,266
45,2016,UA,907
45,2016,KR,474
45,2017,CN,763
45,2017,BR,818
45,2017,PH,307
45,2017,UZ,156
45,2017,CZ,234
45,2017,BE,144
45,2017,GR,84
45,2017,CL,698
45,2017,PT,464
45,2017,CR,111
45,2017,CO,754
45,2017,BS,18
45,2017,ID,480
45,2017,PL,555
45,2017,CM,976
45,2017,ZA,766
45,2017,NZ,432
45,2017,NO,249
45,2017,JP,320
45,2017,RU,530
45,2017,HN,648
45,2017,AX,416
45,2017,RS,150
45,2017,SE,557
45,2017,KZ,207
45,2017,MX,270
45,2017,MA,131
45,2017,TH,868
45,2017,KH,844
45,2017,FR,20
45,2017,NL,401
45,2017,AF,980
45,2017,BY,577
45,2017,CU,687
45,2017,SR,342
45,2017,EC,265
45,2017,SY,828
45,2017,KW,74
45,2017,EG,24
45,2017,DE,343
45,2017,PE,973
45,2017,AR,250
45,2017,UA,802
45,2017,KR,823
45,2018,CN,180
45,2018,BR,924
45,2018,PH,250
45,2018,UZ,118
45,2018,CZ,137
45,2018,BE,174
45,2018,GR,640
45,2018,CL,26
45,2018,PT,745
45,2018,CR,104
45,2018,CO,375
45,2018,BS,282
45,2018,ID,158
45,2018,PL,102
45,2018,CM,399
45,2018,ZA,271
45,2018,NZ,599
45,2018,NO,589
45,2018,JP,385
45,2018,RU,687
45,2018,HN,232
45,2018,AX,299
45,2018,RS,645
45,2018,SE,991
45,2018,KZ,1
45,2018,MX,374
45,2018,MA,88
45,2018,TH,134
45,2018,KH,739
45,2018,FR,837
45,2018,NL,205
45,2018,AF,176
45,2018,BY,57
45,2018,CU,258
45,2018,SR,61
45,2018,EC,107
45,2018,SY,482
45,2018,KW,773
45,2018,EG,449
45,2018,DE,367
45,2018,PE,63
45,2018,AR,977
45,2018,UA,933
45,2018,KR,356
45,2019,CN,197
45,2019,BR,564
45,2019,PH,270
45,2019,UZ,432
45,2019,CZ,755
45,2019,BE,39
45,2019,GR,790
45,2019,CL,764
45,2019,PT,658
45,2019,CR,242
45,2019,CO,678
45,2019,BS,698
45,2019,ID,940
45,2019,PL,919
45,2019,CM,743
45,2019,ZA,191
45,2019,NZ,8
45,2019,NO,87
45,2019,JP,164
45,2019,RU,247
45,2019,HN,220
45,2019,AX,463
45,2019,RS,945
45,2019,SE,242
45,2019,KZ,135
45,2019,MX,809
45,2019,MA,247
45,2019,TH,454
45,2019,KH,800
45,2019,FR,658
45,2019,NL,582
45,2019,AF,150
45,2019,BY,201
45,2019,CU,489
45,2019,SR,860
45,2019,EC,66
45,2019,SY,581
45,2019,KW,126
45,2019,EG,634
45,2019,DE,201
45,2019,PE,676
45,2019,AR,788
45,2019,UA,492
45,2019,KR,409
45,2020,CN,30
45,2020,BR,983
45,2020,PH,433
45,2020,UZ,418
45,2020,CZ,473
45,2020,BE,174
45,2020,GR,240
45,2020,CL,524
45,2020,PT,535
45,2020,CR,938
45,2020,CO,314
45,2020,BS,420
45,2020,ID,20
45,2020,PL,174
45,2020,CM,182
45,2020,ZA,302
45,2020,NZ,233
45,2020,NO,754
45,2020,JP,879
45,2020,RU,663
45,2020,HN,386
45,2020,AX,897
45,2020,RS,737
45,2020,SE,940
45,2020,KZ,509
45,2020,MX,467
45,2020,MA,671
45,2020,TH,501
45,2020,KH,793
45,2020,FR,344
45,2020,NL,911
45,2020,AF,280
45,2020,BY,673
45,2020,CU,974
45,2020,SR,291
45,2020,EC,755
45,2020,SY,117
45,2020,KW,250
45,2020,EG,601
45,2020,DE,842
45,2020,PE,505
45,2020,AR,878
45,2020,UA,239
45,2020,KR,733
45,2021,CN,233
45,2021,BR,468
45,2021,PH,362
45,2021,UZ,634
45,2021,CZ,659
45,2021,BE,719
45,2021,GR,20
45,2021,CL,899
45,2021,PT,283
45,2021,CR,138
45,2021,CO,294
45,2021,BS,31
45,2021,ID,145
45,2021,PL,969
45,2021,CM,291
45,2021,ZA,615
45,2021,NZ,236
45,2021,NO,159
45,2021,JP,962
45,2021,RU,314
45,2021,HN,364
45,2021,AX,415
45,2021,RS,96
45,2021,SE,675
45,2021,KZ,325
45,2021,MX,710
45,2021,MA,516
45,2021,TH,672
45,2021,KH,404
45,2021,FR,816
45,2021,NL,467
45,2021,AF,540
45,2021,BY,209
45,2021,CU,827
45,2021,SR,404
45,2021,EC,729
45,2021,SY,596
45,2021,KW,959
45,2021,EG,924
45,2021,DE,492
45,2021,PE,965
45,2021,AR,281
45,2021,UA,360
45,2021,KR,932
45,2022,CN,529
45,2022,BR,496
45,2022,PH,668
45,2022,UZ,136
45,2022,CZ,249
45,2022,BE,276
45,2022,GR,556
45,2022,CL,337
45,2022,PT,4
45,2022,CR,187
45,2022,CO,490
45,2022,BS,942
45,2022,ID,228
45,2022,PL,710
45,2022,CM,95
45,2022,ZA,644
45,2022,NZ,661
45,2022,NO,428
45,2022,JP,698
45,2022,RU,773
45,2022,HN,133
45,2022,AX,4
45,2022,RS,244
45,2022,SE,514
45,2022,KZ,227
45,2022,MX,196
45,2022,MA,571
45,2022,TH,582
45,2022,KH,525
45,2022,FR,760
45,2022,NL,76
45,2022,AF,510
45,2022,BY,638
45,2022,CU,794
45,2022,SR,160
45,2022,EC,728
45,2022,SY,626
45,2022,KW,740
45,2022,EG,418
45,2022,DE,213
45,2022,PE,482
45,2022,AR,7
45,2022,UA,440
45,2022,KR,605
45,2023,CN,311
45,2023,BR,931
45,2023,PH,286
45,2023,UZ,338
45,2023,CZ,496
45,2023,BE,573
45,2023,GR,111
45,2023,CL,506
45,2023,PT,608
45,2023,CR,696
45,2023,CO,192
45,2023,BS,908
45,2023,ID,97
45,2023,PL,79
45,2023,CM,589
45,2023,ZA,941
45,2023,NZ,803
45,2023,NO,260
45,2023,JP,6
45,2023,RU,814
45,2023,HN,154
45,2023,AX,663
45,2023,RS,961
45,2023,SE,826
45,2023,KZ,508
45,2023,MX,45
45,2023,MA,268
45,2023,TH,317
45,2023,KH,485
45,2023,FR,168
45,2023,NL,945
45,2023,AF,253
45,2023,BY,266
45,2023,CU,599
45,2023,SR,114
45,2023,EC,311
45,2023,SY,800
45,2023,KW,600
45,2023,EG,138
45,2023,DE,766
45,2023,PE,569
45,2023,AR,123
45,2023,UA,235
45,2023,KR,420
45,2024,CN,58
45,2024,BR,40
45,2024,PH,92
45,2024,UZ,351
45,2024,CZ,366
45,2024,BE,863
45,2024,GR,511
45,2024,CL,231
45,2024,PT,463
45,2024,CR,382
45,2024,CO,995
45,2024,BS,566
45,2024,ID,417
45,2024,PL,847
45,2024,CM,251
45,2024,ZA,252
45,2024,NZ,579
45,2024,NO,523
45,2024,JP,2
45,2024,RU,514
45,2024,HN,90
45,2024,AX,749
45,2024,RS,179
45,2024,SE,382
45,2024,KZ,273
45,2024,MX,886
45,2024,MA,485
45,2024,TH,595
45,2024,KH,450
45,2024,FR,862
45,2024,NL,597
45,2024,AF,990
45,2024,BY,466
45,2024,CU,411
45,2024,SR,763
45,2024,EC,225
45,2024,SY,731
45,2024,KW,436
45,2024,EG,364
45,2024,DE,893
45,2024,PE,921
45,2024,AR,380
45,2024,UA,71
45,2024,KR,975
46,2015,CN,549
46,2015,BR,909
46,2015,PH,619
46,2015,UZ,820
46,2015,CZ,525
46,2015,BE,718
46,2015,GR,817
46,2015,CL,808
46,2015,PT,441
46,2015,CR,744
46,2015,CO,394
46,2015,BS,162
46,2015,ID,803
46,2015,PL,640
46,2015,CM,411
46,2015,ZA,366
46,2015,NZ,596
46,2015,NO,917
46,2015,JP,540
46,2015,RU,88
46,2015,HN,630
46,2015,AX,777
46,2015,RS,197
46,2015,SE,488
46,2015,KZ,848
46,2015,MX,279
46,2015,MA,618
46,2015,TH,336
46,2015,KH,360
46,2015,FR,159
46,2015,NL,279
46,2015,AF,412
46,2015,BY,315
46,2015,CU,313
46,2015,SR,660
46,2015,EC,242
46,2015,SY,850
46,2015,KW,683
46,2015,EG,269
46,2015,DE,347
46,2015,PE,241
46,2015,AR,39
46,2015,UA,981
46,2015,KR,836
46,2016,CN,104
46,2016,BR,951
46,2016,PH,250
46,2016,UZ,347
46,2016,CZ,928
46,2016,BE,59
46,2016,GR,425
46,2016,CL,54
46,2016,PT,504
46,2016,CR,593
46,2016,CO,481
46,2016,BS,701
46,2016,ID,823
46,2016,PL,7
46,2016,CM,725
46,2016,ZA,404
46,2016,NZ,845
46,2016,NO,466
46,2016,JP,638
46,2016,RU,257
46,2016,HN,128
46,2016,AX,909
46,2016,RS,882
46,2016,SE,628
46,2016,KZ,671
46,2016,MX,362
46,2016,MA,616
46,2016,TH,384
46,2016,KH,525
46,2016,FR,199
46,2016,NL,716
46,2016,AF,197
46,2016,BY,598
46,2016,CU,83
46,2016,SR,185
46,2016,EC,511
46,2016,SY,863
46,2016,KW,394
46,2016,EG,12
46,2016,DE,696
46,2016,PE,634
46,2016,AR,39
46,2016,UA,38
46,2016,KR,437
46,2017,CN,896
46,2017,BR,700
46,2017,PH,906
46,2017,UZ,410
46,2017,CZ,689
46,2017,BE,720
46,2017,GR,3
46,2017,CL,844
46,2017,PT,445
46,2017,CR,22
46,2017,CO,438
46,2017,BS,695
46,2017,ID,766
46,2017,PL,699
46,2017,CM,462
46,2017,ZA,717
46,2017,NZ,548
46,2017,NO,164
46,2017,JP,418
46,2017,RU,931
46,2017,HN,549
46,2017,AX,25
46,2017,RS,274
46,2017,SE,604
46,2017,KZ,471
46,2017,MX,203
46,2017,MA,19
46,2017,TH,133
46,2017,KH,359
46,2017,FR,134
46,2017,NL,708
46,2017,AF,907
46,2017,BY,673
46,2017,CU,291
46,2017,SR,765
46,2017,EC,540
46,2017,SY,703
46,2017,KW,679
46,2017,EG,204
46,2017,DE,656
46,2017,PE,58
46,2017,AR,403
46,2017,UA,813
46,2017,KR,738
46,2018,CN,893
46,2018,BR,878
46,2018,PH,970
46,2018,UZ,440
46,2018,CZ,132
46,2018,BE,770
46,2018,GR,694
46,2018,CL,140
46,2018,PT,445
46,2018,CR,286
46,2018,CO,723
46,2018,BS,453
46,2018,ID,899
46,2018,PL,11
46,2018,CM,928
46,2018,ZA,892
46,2018,NZ,249
46,2018,NO,95
46,2018,JP,88
46,2018,RU,836
46,2018,HN,598
46,2018,AX,207
46,2018,RS,161
46,2018,SE,515
46,2018,KZ,712
46,2018,MX,366
46,2018,MA,453
46,2018,TH,759
46,2018,KH,632
46,2018,FR,436
46,2018,NL,748
46,2018,AF,851
46,2018,BY,362
46,2018,CU,802
46,2018,SR,319
46,2018,EC,941
46,2018,SY,277
46,2018,KW,510
46,2018,EG,933
46,2018,DE,135
46,2018,PE,637
46,2018,AR,946
46,2018,UA,413
46,2018,KR,536
46,2019,CN,29
46,2019,BR,923
46,2019,PH,38
46,2019,UZ,250
46,2019,CZ,811
46,2019,BE,947
46,2019,GR,118
46,2019,CL,588
46,2019,PT,684
46,2019,CR,263
46,2019,CO,323
46,2019,BS,490
46,2019,ID,309
46,2019,PL,244
46,2019,CM,991
46,2019,ZA,492
46,2019,NZ,495
46,2019,NO,592
46,2019,JP,428
46,2019,RU,393
46,2019,HN,859
46,2019,AX,831
46,2019,RS,418
46,2019,SE,155
46,2019,KZ,3
46,2019,MX,555
46,2019,MA,549
46,2019,TH,461
46,2019,KH,215
46,2019,FR,955
46,2019,NL,669
46,2019,AF,789
46,2019,BY,395
46,2019,CU,202
46,2019,SR,775
46,2019,EC,830
46,2019,SY,427
46,2019,KW,383
46,2019,EG,918
46,2019,DE,545
46,2019,PE,489
46,2019,AR,801
46,2019,UA,223
46,2019,KR,221
46,2020,CN,870
46,2020,BR,633
46,2020,PH,988
46,2020,UZ,407
46,2020,CZ,681
46,2020,BE,132
46,2020,GR,906
46,2020,CL,713
46,2020,PT,513
46,2020,CR,771
46,2020,CO,870
46,2020,BS,65
46,2020,ID,461
46,2020,PL,17
46,2020,CM,473
46,2020,ZA,181
46,2020,NZ,149
46,2020,NO,674
46,2020,JP,290
46,2020,RU,675
46,2020,HN,351
46,2020,AX,94
46,2020,RS,241
46,2020,SE,446
46,2020,KZ,554
46,2020,MX,877
46,2020,MA,875
46,2020,TH,728
46,2020,KH,344
46,2020,FR,83
46,2020,NL,188
46,2020,AF,463
46,2020,BY,804
46,2020,CU,389
46,2020,SR,690
46,2020,EC,455
46,2020,SY,215
46,2020,KW,59
46,2020,EG,789
46,2020,DE,113
46,2020,PE,221
46,2020,AR,103
46,2020,UA,181
46,2020,KR,453
46,2021,CN,283
46,2021,BR,469
46,2021,PH,896
46,2021,UZ,411
46,2021,CZ,669
46,2021,BE,682
46,2021,GR,821
46,2021,CL,493
46,2021,PT,481
46,2021,CR,913
46,2021,CO,28
46,2021,BS,197
46,2021,ID,170
46,2021,PL,41
46,2021,CM,982
46,2021,ZA,680
46,2021,NZ,829
46,2021,NO,934
46,2021,JP,771
46,2021,RU,635
46,2021,HN,69
46,2021,AX,822
46,2021,RS,821
46,2021,SE,424
46,2021,KZ,658
46,2021,MX,327
46,2021,MA,165
46,2021,TH,75
46,2021,KH,218
46,2021,FR,473
46,2021,NL,225
46,2021,AF,899
46,2021,BY,182
46,2021,CU,708
46,2021,SR,264
46,2021,EC,98
46,2021,SY,901
46,2021,KW,816
46,2021,EG,79
46,2021,DE,944
46,2021,PE,269
46,2021,AR,365
46,2021,UA,267
46,2021,KR,812
46,2022,CN,472
46,2022,BR,237
46,2022,PH,419
46,2022,UZ,584
46,2022,CZ,505
46,2022,BE,631
46,2022,GR,871
46,2022,CL,723
46,2022,PT,928
46,2022,CR,873
46,2022,CO,233
46,2022,BS,632
46,2022,ID,894
46,2022,PL,292
46,2022,CM,783
46,2022,ZA,726
46,2022,NZ,896
46,2022,NO,424
46,2022,JP,951
46,2022,RU,37
46,2022,HN,807
46,2022,AX,776
46,2022,RS,521
46,2022,SE,55
46,2022,KZ,747
46,2022,MX,473
46,2022,MA,924
46,2022,TH,944
46,2022,KH,11
46,2022,FR,130
46,2022,NL,935
46,2022,AF,246
46,2022,BY,817
46,2022,CU,437
46,2022,SR,398
46,2022,EC,645
46,2022,SY,886
46,2022,KW,44
46,2022,EG,100
46,2022,DE,437
46,2022,PE,958
46,2022,AR,532
46,2022,UA,801
46,2022,KR,860
46,2023,CN,172
46,2023,BR,416
46,2023,PH,490
46,2023,UZ,557
46,2023,CZ,879
46,2023,BE,385
46,2023,GR,351
46,2023,CL,49
46,2023,PT,846
46,2023,CR,223
46,2023,CO,600
46,2023,BS,242
46,2023,ID,22
46,2023,PL,159
46,2023,CM,285
46,2023,ZA,689
46,2023,NZ,980
46,2023,NO,692
46,2023,JP,414
46,2023,RU,523
46,2023,HN,926
46,2023,AX,334
46,2023,RS,242
46,2023,SE,714
46,2023,KZ,671
46,2023,MX,32
46,2023,MA,398
46,2023,TH,620
46,2023,KH,309
46,2023,FR,517
46,2023,NL,579
