order_item_id,product_id,vendor_id,branch_id,employee_id,unit_price,quantity,contract_price,ordered_date_id
49318,141,13,6,57,19047,5,18696,181
49319,271,5,5,4,3533,1,3559,181
49320,150,38,8,82,72034,2,68837,181
49321,214,26,5,57,22831,3,23371,181
49322,155,38,10,29,11397,4,11368,181
49323,106,25,3,16,17763,3,18192,181
49324,50,32,7,21,4258,4,4402,181
49325,238,38,4,10,37540,2,38013,181
49326,277,8,6,7,75132,3,75564,181
49327,157,47,8,36,7645,4,7893,181
49328,204,33,3,17,78012,3,74146,181
49329,239,8,2,58,53246,4,53263,181
49330,144,12,4,54,30584,2,30463,181
49331,163,6,4,24,24152,5,24640,181
49332,83,1,1,34,93150,4,90830,181
49333,5,20,4,15,53455,2,52462,181
49334,62,1,9,17,67729,3,68424,181
49335,195,28,3,39,48762,4,49810,181
49336,297,37,2,61,34069,2,33064,181
49337,8,9,4,2,58708,3,59233,181
49338,104,6,2,97,76747,2,79985,181
49339,223,11,1,35,7634,4,7421,181
49340,60,50,6,76,70504,3,72413,181
49341,5,37,6,37,61381,4,59753,181
49342,131,27,1,81,48653,3,47272,181
49343,23,19,5,2,34858,2,35385,181
49344,274,24,7,20,33279,4,34843,181
49345,257,1,4,46,87448,2,87379,181
49346,23,11,4,22,10964,4,10709,181
49347,129,20,2,44,72274,3,73316,181
49348,109,15,10,85,71697,3,68856,181
49349,218,29,9,36,92320,5,96569,181
49350,283,34,1,66,26107,2,27002,181
49351,238,12,5,85,9992,5,9613,181
49352,168,29,1,25,33696,2,35167,181
49353,252,26,7,35,6181,1,6459,181
49354,254,17,4,58,82799,4,82948,181
49355,155,42,6,33,79815,2,79643,181
49356,38,17,7,48,81203,5,77948,181
49357,192,39,7,85,42976,1,43282,181
49358,154,48,7,64,59347,3,57425,181
49359,11,43,4,72,28922,5,30143,181
49360,123,17,7,4,3842,4,3847,181
49361,34,19,6,94,41014,4,42583,181
49362,60,11,8,64,13232,3,13587,181
49363,230,6,8,91,35702,1,36296,181
49364,83,6,7,47,84768,3,81044,181
49365,25,34,3,82,45714,1,47054,181
49366,164,32,9,83,81446,4,83985,181
49367,36,47,3,47,56237,4,53658,181
49368,43,14,6,36,22724,2,23282,181
49369,263,13,8,40,70584,4,69608,181
49370,177,41,1,80,30538,4,31309,181
49371,26,3,4,82,77969,2,78366,181
49372,158,14,3,38,24390,1,23342,181
49373,92,8,4,38,25701,5,25084,181
49374,188,17,9,93,91661,1,91395,181
49375,75,25,4,9,84932,4,88809,181
49376,73,29,8,26,10824,5,11351,181
49377,214,26,7,28,13305,2,13379,181
49378,111,40,4,89,966,5,974,181
49379,209,39,8,41,49587,4,47566,181
49380,269,36,2,88,1908,4,1868,181
49381,96,19,3,28,46078,4,47405,181
49382,149,27,7,9,92567,1,96709,181
49383,117,15,6,95,60863,2,63207,181
49384,145,17,8,23,58953,4,61005,181
49385,202,36,6,68,48433,2,46098,181
49386,163,8,3,96,96184,4,97617,181
49387,118,28,2,43,45322,2,43519,181
49388,185,7,8,66,1493,3,1559,181
49389,163,2,3,68,74122,3,72801,181
49390,21,19,8,31,17974,3,17257,181
49391,112,19,7,73,8100,3,8267,181
49392,247,24,9,47,33977,1,32845,181
49393,217,37,2,9,79358,4,76274,181
49394,39,14,7,8,7707,4,7620,181
49395,22,36,5,30,35151,3,35951,181
49396,212,16,8,98,99568,2,98811,181
49397,207,42,7,9,90023,3,85592,181
49398,275,44,6,99,67033,2,67370,181
49399,105,26,6,50,27319,2,28547,181
49400,220,5,5,40,89609,3,89903,181
49401,164,14,9,88,27940,5,27201,181
49402,251,41,2,9,48278,3,50517,181
49403,285,28,10,14,63921,5,61748,181
49404,224,38,4,80,93972,4,92550,181
49405,156,10,2,6,40762,3,41885,181
49406,143,42,6,21,41217,2,40046,181
49407,155,28,1,55,32454,2,31118,181
49408,67,44,4,47,60181,3,59383,181
49409,202,37,10,82,10279,4,10316,181
49410,92,32,7,74,81462,4,82999,181
49411,225,24,6,97,53180,2,51892,181
49412,69,24,9,4,3706,3,3780,181
49413,226,2,8,31,87060,2,88010,181
49414,221,29,4,46,46651,5,46688,181
49415,245,8,6,14,83536,2,85068,181
49416,220,38,6,4,31034,3,31402,181
49417,225,38,3,14,38863,5,40644,181
49418,103,40,8,79,85143,2,82976,181
49419,53,25,2,8,87305,5,85591,181
49420,132,20,9,24,55958,5,57695,181
49421,145,16,2,3,81615,4,84938,181
49422,91,34,7,19,31480,1,32267,181
49423,27,21,8,28,59525,2,61532,181
49424,16,4,5,64,12181,2,12473,181
49425,186,7,3,6,89014,4,91992,181
49426,127,47,4,79,64819,3,62613,181
49427,121,29,6,25,36148,5,34717,181
49428,237,12,3,2,64447,4,65306,181
49429,152,24,3,77,6208,4,6376,181
49430,45,48,6,91,46227,2,45435,181
49431,278,48,9,98,2490,4,2508,181
49432,185,7,6,50,71072,5,73481,181
49433,35,43,3,35,63134,5,60827,181
49434,52,21,4,3,46409,3,47113,181
49435,49,3,4,74,1702,4,1718,181
49436,167,5,8,47,80246,2,82249,181
49437,186,50,1,51,8076,3,8470,181
49438,274,42,9,65,49178,4,50817,181
49439,231,20,10,7,14670,3,14271,181
49440,175,8,5,81,37073,4,36176,181
49441,88,50,10,89,12065,3,12352,181
49442,198,27,6,35,77964,3,80857,181
49443,172,16,6,2,77029,3,76127,181
49444,183,8,1,99,80355,3,76932,181
49445,8,36,9,36,32882,1,32976,181
49446,270,23,9,67,51975,2,54385,181
49447,107,38,3,57,64379,2,64263,181
49448,228,20,7,1,9613,1,9330,181
49449,226,29,2,87,79648,2,78049,181
49450,6,10,3,83,67620,3,68061,181
49451,70,35,9,5,40170,4,41702,181
49452,205,27,8,89,28681,3,28394,181
49453,17,17,8,24,96086,2,97359,181
49454,178,4,9,19,83382,1,86602,181
49455,92,39,4,22,14929,4,14247,181
49456,41,3,8,47,48962,5,51406,181
49457,203,12,6,18,22648,4,23724,181
49458,114,15,4,93,22802,2,21808,181
49459,114,12,2,4,83877,4,85390,181
49460,91,20,3,78,11549,1,11491,181
49461,63,29,4,47,24883,1,24617,181
49462,228,12,8,94,44388,5,43828,181
49463,250,33,9,33,24246,2,23261,181
49464,266,19,4,78,51634,4,53866,181
49465,95,15,4,69,30263,2,31398,181
49466,30,2,3,6,38963,3,40480,181
49467,185,42,6,8,19671,5,19979,181
49468,249,17,4,81,54941,3,56314,181
49469,209,26,3,25,70297,5,71294,181
49470,194,4,10,26,80740,3,80383,181
49471,267,31,8,77,27925,4,27464,181
49472,188,14,7,96,92531,4,96319,181
49473,204,7,8,90,9606,2,9704,181
49474,212,2,7,50,92938,5,94952,181
49475,86,6,5,45,64841,4,64080,181
49476,183,42,5,8,82202,3,84775,181
49477,44,13,7,33,47460,3,49357,181
49478,151,26,5,72,43035,2,43646,181
49479,282,11,7,9,58120,1,55876,181
49480,8,46,2,85,58811,4,57531,181
49481,222,20,2,94,42249,3,41766,181
49482,231,34,5,31,97575,4,97004,181
49483,7,20,6,38,92074,1,88967,181
49484,68,20,5,58,75433,5,71764,181
49485,92,4,2,7,87410,2,91125,181
49486,195,27,5,71,2170,1,2226,181
49487,79,31,3,32,64566,2,63928,181
49488,177,25,3,90,49965,2,47950,181
49489,114,29,8,50,98485,4,102317,181
49490,233,40,7,27,60885,3,61414,181
49491,143,27,3,68,11411,2,11554,181
49492,66,30,3,35,872,3,880,181
49493,177,3,5,76,36732,5,36307,181
49494,226,45,8,88,40036,4,38487,181
49495,47,48,2,48,15636,3,15991,181
49496,75,29,6,81,86160,1,90364,181
49497,129,40,2,66,84431,5,88490,181
49498,161,34,8,4,45413,2,47647,181
49499,100,8,8,9,4383,2,4351,181
49500,259,7,1,85,8224,4,8019,181
49501,107,31,3,60,45285,2,46367,181
49502,296,22,3,35,3674,1,3537,181
49503,245,48,6,58,83085,2,80012,181
49504,159,40,4,58,18784,5,19501,181
49505,132,32,7,49,88344,3,85920,181
49506,49,3,4,50,56745,3,56771,181
49507,72,11,3,89,10473,5,10200,181
49508,204,35,6,66,32173,2,31355,181
49509,80,13,1,23,72216,2,73794,181
49510,24,33,8,42,84853,5,83409,181
49511,21,2,3,65,86129,4,85280,181
49512,14,34,8,51,40322,2,39691,181
49513,119,14,9,47,67058,1,65139,182
49514,183,13,2,36,95129,4,97015,182
49515,283,19,9,75,67696,2,67291,182
49516,160,32,6,50,40669,4,40694,182
49517,180,38,10,25,27865,3,28509,182
49518,107,29,8,37,81888,3,78277,182
49519,237,2,3,97,45897,5,47061,182
49520,264,31,4,85,5005,2,5218,182
49521,43,6,6,30,21644,5,20795,182
49522,158,18,1,7,65369,4,63237,182
49523,111,31,9,97,87836,2,85638,182
49524,128,21,6,24,45613,4,43620,182
49525,205,29,9,14,21175,2,21968,182
49526,223,37,2,38,87478,4,87051,182
49527,122,6,5,73,25670,4,26756,182
49528,72,34,7,48,77256,2,81107,182
49529,82,35,4,54,31628,3,32036,182
49530,241,35,2,88,38299,4,37955,182
49531,81,48,6,39,48345,2,48462,182
49532,169,30,6,74,48278,3,45884,182
49533,165,25,8,52,97869,2,93948,182
49534,110,43,7,50,78445,3,79088,182
49535,46,46,9,72,72383,3,72235,182
49536,290,27,6,37,87,2,83,182
49537,272,36,2,87,77688,3,81570,182
49538,110,4,6,8,3159,2,3239,182
49539,11,9,4,12,4207,5,4080,182
49540,184,36,1,7,88259,4,86248,182
49541,23,17,3,27,58563,3,59082,182
49542,21,49,1,19,55045,2,52606,182
49543,21,45,6,71,23032,5,22015,182
49544,23,19,9,67,19272,2,19819,182
49545,141,19,8,57,38126,3,39374,182
49546,290,1,8,65,21080,2,21442,182
49547,218,33,4,92,70081,2,70677,182
49548,288,39,8,40,48355,1,48920,182
49549,155,2,4,12,87740,1,86589,182
49550,240,14,6,74,42091,3,42439,182
49551,256,44,2,18,3716,1,3646,182
49552,88,48,7,56,91531,3,92055,182
49553,122,2,5,64,82182,4,83512,182
49554,45,3,9,75,20220,1,21128,182
49555,270,22,2,35,39023,3,40394,182
49556,9,6,8,44,92039,2,91159,182
49557,152,24,3,82,66176,2,67784,182
49558,175,10,4,95,7016,4,6702,182
49559,163,17,2,34,67496,2,65488,182
49560,246,44,3,4,3948,1,4049,182
49561,105,39,6,64,174,1,182,182
49562,57,45,6,18,76227,1,74267,182
49563,175,46,3,11,5076,4,5001,182
49564,211,31,2,50,53759,5,54666,182
49565,132,41,7,76,94001,5,92810,182
49566,89,39,2,85,99585,4,94708,182
49567,110,43,7,16,3769,2,3934,182
49568,167,44,3,60,32980,4,31791,182
49569,92,32,7,94,98276,4,98946,182
49570,192,25,3,4,43399,5,42530,182
49571,105,13,5,88,81493,4,84271,182
49572,167,25,7,59,37453,4,37885,182
49573,196,49,8,4,42949,4,42477,182
49574,184,46,6,46,86600,5,88549,182
49575,280,16,4,43,62803,2,59678,182
49576,104,42,9,101,1762,3,1696,182
49577,170,29,8,23,64442,3,62200,182
49578,268,36,8,49,83009,2,81459,182
49579,292,16,2,91,37181,3,36245,182
49580,88,13,3,39,40586,4,40338,182
49581,28,47,6,27,21647,3,20624,182
49582,270,7,8,11,67364,2,65218,182
49583,214,20,4,5,97915,4,98666,182
49584,128,22,5,85,47370,2,48371,182
49585,251,21,2,18,1417,3,1422,182
49586,64,7,5,26,93783,4,96035,182
49587,3,25,5,76,85142,4,87094,182
49588,6,6,4,63,72987,2,75099,182
49589,123,38,8,60,59924,3,61281,182
49590,263,41,9,99,12542,2,12943,182
49591,136,21,6,47,10067,3,10305,182
49592,179,46,1,35,46693,4,47917,182
49593,29,8,3,71,58490,4,57852,182
49594,159,46,2,53,21721,4,21336,182
49595,170,10,2,92,24457,5,24190,182
49596,214,22,3,18,94712,4,96813,182
49597,90,24,4,91,67100,3,64966,182
49598,291,27,2,72,11928,2,12366,182
49599,190,14,5,39,46136,5,44616,182
49600,286,3,2,75,49786,4,51648,182
49601,62,16,5,100,7154,4,7459,182
49602,94,6,5,16,90308,3,92303,182
49603,9,41,7,52,55852,4,56048,182
49604,214,33,3,59,13993,4,14616,182
49605,98,10,2,99,95795,2,97331,182
49606,207,19,9,18,58750,5,60769,182
49607,39,11,5,22,33129,2,32628,182
49608,244,43,4,80,83045,3,84332,182
49609,271,41,4,4,97051,3,98150,182
49610,157,29,10,78,90694,4,90386,182
49611,179,34,8,50,95135,3,92802,182
49612,189,12,5,96,35029,4,36261,182
49613,196,18,4,97,1526,1,1525,182
49614,13,28,7,89,54066,4,52254,182
49615,40,5,3,88,2938,2,2984,182
49616,201,20,10,28,11243,4,11226,182
49617,220,10,1,17,11139,3,11561,182
49618,150,35,4,94,61954,5,62329,182
49619,206,6,3,63,25371,4,25787,182
49620,36,24,5,60,18892,2,19759,182
49621,252,32,2,21,78640,2,80886,182
49622,19,46,7,23,32023,4,32749,182
49623,291,15,5,68,31000,4,32022,182
49624,289,35,5,45,74206,4,74502,182
49625,42,17,3,90,15661,2,15358,182
49626,108,44,9,55,32526,3,32658,182
49627,201,32,8,57,29705,2,29199,182
49628,131,33,6,48,37836,4,38782,182
49629,222,43,8,81,6667,4,6919,182
49630,98,28,8,63,70837,2,67747,182
49631,45,45,7,43,10536,1,10802,182
49632,38,19,2,50,86933,5,85083,182
49633,37,8,4,17,46602,5,44273,182
49634,1,33,10,23,62719,2,65072,182
49635,293,28,7,43,70961,3,67467,182
49636,293,41,7,69,98637,1,97849,182
49637,237,9,5,86,89158,5,91003,182
49638,210,17,7,3,12507,1,13026,182
49639,247,45,5,94,24718,3,25429,182
49640,122,28,10,9,62738,1,61621,182
49641,235,4,10,95,14478,4,13931,182
49642,287,33,8,22,63604,4,65944,182
49643,49,11,9,16,60304,5,58763,182
49644,121,1,7,28,72833,4,75630,182
49645,186,32,4,85,17730,4,17922,182
49646,222,1,1,86,13638,3,13505,182
49647,184,2,3,38,6118,3,6053,182
49648,143,12,7,4,48601,4,48193,182
49649,257,16,9,75,27657,2,27177,182
49650,199,21,4,74,83283,2,85876,182
49651,297,10,5,79,97687,4,94507,182
49652,23,21,5,6,29144,2,29706,182
49653,285,49,10,11,48309,3,49643,182
49654,82,6,9,38,78448,4,75706,182
49655,25,36,4,59,25508,1,26160,182
49656,49,33,9,32,50743,2,50547,182
49657,183,18,7,79,55384,2,57816,182
49658,49,19,7,66,42223,3,41012,182
49659,155,35,8,37,4274,1,4255,182
49660,270,31,4,40,14782,5,14617,182
49661,104,27,6,43,81945,4,83534,182
49662,41,34,7,5,38894,5,38070,182
49663,162,39,7,10,9783,4,9825,182
49664,209,6,4,37,55798,3,55849,182
49665,155,43,3,86,40597,1,39096,182
49666,299,33,3,76,28607,4,29749,182
49667,181,16,2,71,79611,4,75677,182
49668,44,35,6,3,52499,2,50602,182
49669,19,41,4,90,84582,4,87951,182
49670,226,16,3,38,54870,3,54580,182
49671,74,32,6,71,36729,4,38009,182
49672,235,15,4,67,65610,5,67933,182
49673,123,35,7,36,41764,5,42813,182
49674,124,32,7,64,81638,2,79504,182
49675,48,15,6,76,25711,5,26888,182
49676,120,40,8,13,59787,4,61232,182
49677,21,42,3,15,17956,2,17637,182
49678,268,24,3,49,10409,3,10700,182
49679,260,34,3,46,99137,1,99735,182
49680,295,40,8,30,15512,1,16258,182
49681,221,3,2,67,91615,2,96088,182
49682,122,26,10,4,93765,2,90291,182
49683,205,50,9,3,74390,5,73852,182
49684,109,45,6,21,31271,4,29917,182
49685,216,25,3,1,12054,3,11921,182
49686,28,12,4,12,20226,4,19535,182
49687,13,1,2,35,97716,2,99570,182
49688,236,28,8,78,7023,4,6852,182
49689,223,43,9,63,67693,3,68906,182
49690,29,24,4,94,22118,3,22074,182
49691,119,46,5,38,59757,1,59461,182
49692,133,22,4,85,12403,1,12283,182
49693,118,42,9,29,41052,1,39370,182
49694,59,23,9,37,36717,5,37431,182
49695,231,46,4,22,11524,4,11412,182
49696,85,4,5,89,3386,2,3493,182
49697,63,48,9,55,88429,2,84816,182
49698,283,23,5,74,42021,3,39983,182
49699,66,46,8,9,85316,3,84960,182
49700,295,17,8,85,67951,3,64986,182
49701,167,5,3,59,56343,3,55827,182
49702,80,8,7,82,91307,2,89544,182
49703,207,30,4,101,18103,1,18611,182
49704,193,48,7,100,25719,4,25831,182
49705,160,13,10,46,22016,2,22730,182
49706,107,16,10,3,30700,1,30889,182
49707,253,32,2,42,51706,1,52754,182
49708,38,18,4,77,98271,5,94625,182
49709,177,42,8,86,68279,2,70451,182
49710,272,34,8,46,15182,4,14474,182
49711,239,23,1,34,36573,1,37241,182
49712,271,5,6,73,29535,4,29497,182
49713,252,32,7,57,92216,2,91844,182
49714,234,48,9,49,78988,4,82423,182
49715,101,50,9,68,22539,4,23646,182
49716,278,38,2,38,42815,4,43531,182
49717,300,28,9,80,27875,4,26977,182
49718,212,16,9,3,19425,3,19183,182
49719,53,19,9,56,90384,4,90915,182
49720,139,19,9,3,72235,5,70836,182
49721,293,28,10,44,10418,4,10091,182
49722,204,1,4,71,4001,3,3925,182
49723,171,2,4,62,98342,1,99077,182
49724,297,45,7,16,32357,4,31946,182
49725,198,11,6,69,51482,2,50774,182
49726,35,22,9,20,17790,2,18366,182
49727,112,10,3,17,94787,2,95674,182
49728,254,6,7,57,83440,2,86951,182
49729,232,18,1,7,47375,3,49193,182
49730,207,40,2,63,2490,4,2377,182
49731,52,16,3,80,70757,4,69845,182
49732,6,19,5,20,86361,4,82488,182
49733,174,17,6,47,91287,5,94653,182
49734,155,35,4,68,81029,4,81005,182
49735,250,49,9,98,10623,1,10865,182
49736,171,34,9,43,41571,3,43132,182
49737,110,23,6,58,57553,4,55741,182
49738,289,3,7,25,10311,4,10419,182
49739,133,26,9,66,19179,1,19323,182
49740,111,14,8,25,30695,3,29552,182
49741,73,9,1,99,10751,1,11173,182
49742,34,25,2,30,86817,3,86708,182
49743,64,10,3,11,8004,5,7959,182
49744,149,11,7,10,7635,4,7343,182
49745,150,47,3,82,99387,4,100979,182
49746,193,22,7,55,11209,3,10981,182
49747,132,33,2,19,19770,5,20565,182
49748,60,10,5,44,32519,4,33770,182
49749,284,26,2,35,20897,2,21152,182
49750,125,16,3,72,61834,5,62583,182
49751,240,15,3,22,97107,5,94028,182
49752,289,25,7,61,85480,5,87709,182
49753,56,23,9,45,71019,2,70030,182
49754,146,34,8,34,99503,1,102782,182
49755,29,46,1,8,32663,4,32842,182
49756,97,45,2,78,79298,4,80186,182
49757,47,42,8,81,95862,5,100318,182
49758,276,16,2,34,48038,3,45905,182
49759,285,19,7,81,6317,1,6139,182
49760,66,38,9,61,37285,2,36109,182
49761,160,3,9,92,60391,3,61985,182
49762,239,15,9,74,72723,3,74488,182
49763,286,24,7,25,55347,3,57356,182
49764,12,33,7,28,64479,2,64038,182
49765,210,11,2,97,57734,2,58206,182
49766,43,43,6,9,46489,4,46611,182
49767,157,27,7,37,51329,4,53241,182
49768,200,12,6,57,55418,3,55218,182
49769,193,23,1,54,78854,2,78339,182
49770,71,10,3,17,97544,2,96474,182
49771,32,31,4,2,74642,3,72088,182
49772,44,40,6,50,92829,1,93323,182
49773,180,35,2,87,70245,1,70024,182
49774,104,9,6,39,36557,5,36406,182
49775,162,17,8,25,64629,5,64432,182
49776,152,38,9,50,90837,2,87798,182
49777,213,45,2,39,41750,2,42204,182
49778,291,15,5,22,45643,5,47793,182
49779,58,26,5,95,4687,2,4913,182
49780,239,26,2,82,89566,1,85554,182
49781,182,11,1,87,66479,3,69040,182
49782,253,47,3,87,25408,5,24471,182
49783,220,2,6,31,38998,4,40243,182
49784,270,24,7,60,63719,4,62921,182
49785,200,37,9,33,77420,4,75599,182
49786,206,25,7,96,3840,1,3811,183
49787,52,34,5,84,87770,4,92010,183
49788,178,29,2,87,16787,3,16844,183
49789,143,16,5,32,62127,4,61483,183
49790,68,23,7,101,7495,1,7437,183
49791,82,28,8,32,40652,2,39507,183
49792,19,5,4,57,20908,2,20387,183
49793,35,2,5,50,98944,3,96855,183
49794,192,30,3,18,47940,4,46813,183
49795,90,37,8,68,86433,4,84422,183
49796,147,29,8,77,2220,5,2253,183
49797,132,10,8,19,61898,3,59038,183
49798,283,48,4,44,63438,1,63098,183
49799,57,25,9,80,67346,2,66559,183
49800,216,35,9,78,67868,3,67845,183
49801,127,31,1,78,78255,4,80308,183
49802,53,46,7,84,65195,1,67339,183
49803,82,24,3,11,95126,3,91421,183
49804,150,36,10,67,22912,2,22394,183
49805,218,48,4,5,58485,1,58636,183
49806,68,38,4,61,45126,4,45995,183
49807,45,44,9,21,27994,1,27354,183
49808,191,47,5,73,54889,4,54718,183
49809,113,14,5,28,83126,4,79914,183
49810,140,46,2,83,78021,4,76281,183
49811,128,10,8,97,83727,1,83112,183
49812,89,23,7,91,36055,2,36916,183
49813,62,5,7,40,85036,4,82461,183
49814,70,37,2,53,32583,4,31118,183
49815,147,35,4,71,92773,5,96161,183
49816,75,45,4,87,20073,5,20953,183
49817,59,23,8,7,582,4,608,183
49818,136,23,9,15,1319,5,1282,183
49819,73,21,2,28,74545,1,75833,183
49820,95,43,5,66,88404,4,89925,183
49821,220,50,6,13,13440,2,13031,183
49822,92,28,3,29,29338,4,28623,183
49823,140,41,7,80,60687,1,60153,183
49824,204,14,7,25,23668,3,24340,183
49825,269,3,4,69,98216,2,95881,183
49826,152,33,3,56,83171,5,79990,183
49827,63,41,3,48,31458,4,31227,183
49828,179,47,6,74,2471,4,2387,183
49829,120,13,9,74,24208,2,24628,183
49830,62,16,2,4,74766,1,76272,183
49831,197,43,8,48,58846,1,60285,183
49832,164,32,8,17,97209,4,98337,183
49833,15,43,9,49,37653,5,36651,183
49834,150,30,8,66,95663,3,100358,183
49835,56,32,2,52,41930,1,41581,183
49836,258,20,10,38,38845,3,37891,183
49837,92,46,4,66,33401,3,33484,183
49838,185,21,6,9,83671,1,85969,183
49839,245,48,3,57,99260,1,96823,183
49840,260,12,6,3,10606,3,10939,183
49841,21,16,7,65,30906,1,30540,183
49842,233,16,2,48,23322,3,23762,183
49843,129,12,3,63,22334,4,22314,183
49844,22,3,4,48,18152,2,17410,183
49845,256,21,1,88,68850,3,66477,183
49846,229,32,5,38,2618,1,2555,183
49847,198,25,8,93,95681,3,92256,183
49848,111,6,7,23,4430,1,4399,183
49849,197,10,3,20,96892,1,99298,183
49850,152,3,2,39,43401,4,42480,183
49851,179,48,6,63,15762,3,16247,183
49852,2,4,2,43,11481,4,11551,183
49853,242,10,4,81,68621,2,68641,183
49854,69,6,8,53,60656,2,62881,183
49855,105,48,7,31,78870,3,77201,183
49856,105,45,8,97,48429,2,49946,183
49857,286,37,3,89,90957,4,91172,183
49858,227,23,9,81,92162,2,89009,183
49859,39,3,5,73,90661,3,94721,183
49860,240,16,5,91,42798,4,44591,183
49861,25,15,1,18,66673,2,66867,183
49862,86,20,5,57,46040,3,48280,183
49863,243,17,7,25,97282,3,100847,183
49864,194,39,9,68,73828,3,76140,183
49865,140,23,7,76,7000,3,7100,183
49866,195,46,8,88,86126,1,87731,183
49867,189,14,9,81,68283,1,70676,183
49868,266,36,4,53,45776,1,45297,183
49869,127,27,6,89,49661,3,47258,183
49870,122,38,4,58,76116,2,75747,183
49871,103,15,6,84,69131,4,68249,183
49872,266,37,5,83,13684,4,13105,183
49873,160,27,3,36,4611,4,4692,183
49874,36,25,4,69,4900,3,4830,183
49875,277,23,9,100,61724,4,61867,183
49876,225,35,6,38,94269,4,98153,183
49877,234,48,5,88,36061,2,37417,183
49878,166,45,2,62,91182,2,93455,183
49879,85,34,5,3,25519,5,25246,183
49880,74,40,2,45,86023,2,86214,183
49881,217,18,9,37,40084,5,41341,183
49882,140,3,1,22,32571,3,31755,183
49883,10,3,9,72,12423,2,12149,183
49884,82,32,6,69,93485,3,96940,183
49885,18,40,3,19,22914,2,22885,183
49886,175,39,5,71,50641,5,50741,183
49887,227,45,5,53,29731,3,30086,183
49888,294,21,9,11,48223,1,47663,183
49889,259,35,3,69,20507,5,20546,183
49890,253,9,9,15,64620,1,65063,183
49891,78,15,4,95,42869,2,42411,183
49892,165,33,7,23,32276,2,32615,183
49893,272,41,4,78,69116,5,72502,183
49894,29,25,8,36,49058,2,49117,183
49895,61,22,1,34,67832,3,68351,183
49896,132,17,4,2,831,3,815,183
49897,66,22,9,46,5423,4,5604,183
49898,121,7,9,84,61165,2,63347,183
49899,233,39,4,26,88624,2,87202,183
49900,29,3,2,78,98451,3,103113,183
49901,177,30,5,45,50085,4,51961,183
49902,251,30,4,84,84693,3,82932,183
49903,265,4,2,25,23308,2,23757,183
49904,100,21,2,84,25028,3,25979,183
49905,43,49,8,98,10824,4,11004,183
49906,181,34,5,9,72301,5,68880,183
49907,155,37,3,53,51358,1,50369,183
49908,38,47,5,94,11314,4,11082,183
49909,211,16,1,73,96292,5,93267,183
49910,199,28,8,14,51568,2,51944,183
49911,253,20,8,94,70146,3,70257,183
49912,191,19,6,92,17569,3,17055,183
49913,2,18,3,50,3032,5,3024,183
49914,115,18,9,38,19349,4,18778,183
49915,186,15,3,2,86399,3,89581,183
49916,206,2,6,87,46451,3,47546,183
49917,110,37,4,5,92982,3,88566,183
49918,236,16,8,70,47129,2,47115,183
49919,135,26,6,18,4716,4,4589,183
49920,14,36,8,9,39228,2,40107,183
49921,13,6,2,57,30573,2,31243,183
49922,198,31,10,29,21958,5,22313,183
49923,245,28,3,29,80002,5,76832,183
49924,125,11,3,72,59601,3,57732,183
49925,183,26,5,36,8824,3,8590,183
49926,60,29,8,52,4395,2,4480,183
49927,88,46,9,2,14504,1,14939,183
49928,65,19,5,24,77328,1,79960,183
49929,113,19,5,75,91793,3,93797,183
49930,45,40,1,18,47501,5,46868,183
49931,63,49,9,68,40218,5,40978,183
49932,161,2,5,45,79834,4,76372,183
49933,76,2,9,65,60120,2,61659,183
49934,240,38,3,62,68632,3,70973,183
49935,141,45,9,22,22077,4,22187,183
49936,260,6,4,95,52627,5,52260,183
49937,208,37,6,76,56854,4,56934,183
49938,270,43,4,68,35082,3,34506,183
49939,235,17,6,9,49097,2,50740,183
49940,222,38,6,50,29093,3,29205,183
49941,247,43,3,46,24616,4,24963,183
49942,103,26,3,99,64369,4,66751,183
49943,114,29,9,52,62305,2,60653,183
49944,191,23,7,10,48431,1,46818,183
49945,1,20,9,18,26973,1,27659,183
49946,77,11,2,72,55024,2,52429,183
49947,27,33,8,80,35157,2,36804,183
49948,202,4,6,80,77433,4,74694,183
49949,257,5,6,43,34544,3,34760,183
49950,112,42,4,90,98976,3,103622,183
49951,281,26,10,6,41836,2,40454,183
49952,191,29,6,55,78215,4,82071,183
49953,24,8,7,47,225,4,223,183
49954,139,16,7,45,91868,3,88240,183
49955,271,7,5,74,51262,2,51105,183
49956,150,6,8,42,31243,3,31555,183
49957,186,9,3,95,2901,5,2895,183
49958,193,12,2,85,39195,1,40156,183
49959,264,28,2,55,85117,3,84858,183
49960,192,21,1,84,65862,3,67891,183
49961,133,45,4,14,70483,1,71689,183
49962,180,42,5,88,18902,5,18236,183
49963,145,34,8,11,5154,2,5186,183
49964,136,23,7,82,69115,3,69346,183
49965,67,30,2,17,21742,4,21753,183
49966,204,12,1,100,30586,5,29572,183
49967,81,24,4,80,52231,4,52514,183
49968,226,42,1,15,37328,2,35960,183
49969,216,9,3,93,41859,4,42935,183
49970,140,44,6,87,97790,5,100948,183
49971,289,28,8,15,4731,1,4718,183
49972,64,31,3,84,51443,5,52795,183
49973,197,37,9,19,84036,2,83934,183
49974,254,48,4,32,69598,4,67591,183
49975,267,16,2,50,84994,4,85015,183
49976,70,39,9,44,47631,5,48194,183
49977,182,31,2,4,8309,4,8207,183
49978,241,39,5,11,84884,5,82159,183
49979,83,12,9,37,34441,5,33035,183
49980,28,18,7,6,22553,3,23021,183
49981,176,19,7,46,85892,2,86525,183
49982,288,5,10,33,53158,5,55228,183
